source_code,sku,status,quantity
300,9786124719264,1,2
300,9786124726545,1,6
300,9786124729515,1,4
300,9786124729522,1,1
300,9786124729546,1,6
300,9786124729553,1,3
300,9786124735189,1,1
300,978-612-47371-9-0,1,1
300,9786124738012,1,1
300,9786124740916,1,1
300,978-612-47475-3-3,1,1
300,9786124747557,1,3
300,9786124747564,1,2
300,9786124747915,1,2
300,9786124747984,1,3
300,9786124748837,1,6
300,9786124753237,1,1
300,9786124753268,1,2
300,9786124753282,1,1
300,9786124754906,1,1
300,9786124754937,1,3
300,9786124758188,1,1
300,9786124758416,1,3
300,9786124758713,1,7
300,9786124758751,1,6
300,9786124758768,1,1
300,9786124763007,1,3
300,9786124766718,1,24
300,9786124771910,1,3
300,9786124772252,1,21
300,9786124772474,1,4
300,9786124772535,1,3
300,9786124774713,1,2
300,9786124774737,1,1
300,9786124776625,1,10
300,9786124776632,1,10
300,9786124776915,1,10
300,9786124777394,1,1
300,9786124777653,1,1
300,9786124778674,1,2
300,9786124779534,1,19
300,9786124779565,1,26
300,9786124779572,1,7
300,9786124779589,1,11
300,9786124779596,1,28
300,9786124781155,1,5
300,9786124781216,1,1
300,9786124781278,1,3
300,9786124781995,1,3
300,9786124788611,1,3
300,9786124788680,1,1
300,9786124788840,1,8
300,9786124788871,1,2
300,9786124788888,1,6
300,9786124790409,1,8
300,9786124791420,1,1
300,9786124802461,1,2
300,9786124803543,1,2
300,9786124803550,1,2
300,9786124803949,1,1
300,9786124803956,1,14
300,9786124806308,1,2
300,9786124806315,1,1
300,9786124809521,1,2
300,9786124809583,1,1
300,9786124812941,1,1
300,9786124814013,1,11
300,9786124814037,1,3
300,9786124821318,1,14
300,9786124824746,1,3
300,9786124825118,1,12
300,9786124825439,1,3
300,9786124825453,1,6
300,9786124825491,1,5
300,9786124825743,1,2
300,9786124825767,1,1
300,9786124828133,1,1
300,9786124829604,1,1
300,9786124829680,1,2
300,9786124833625,1,2
300,9786124835056,1,15
300,9786124835063,1,1
300,9786124835070,1,12
300,9786124835353,1,2
300,9786124838316,1,1
300,9786124838361,1,5
300,9786124839610,1,6
300,9786124839986,1,1
300,9786124842184,1,8
300,9786124842191,1,2
300,9786124844300,1,1
300,9786124844515,1,8
300,9786124844522,1,1
300,9786124844577,1,6
300,9786124851247,1,2
300,9786124851278,1,1
300,9786124856617,1,24
300,9786124856624,1,2
300,9786124856631,1,1
300,9786124856648,1,12
300,9786124858505,1,17
300,9786124858512,1,12
300,9786124858529,1,7
300,9786124858536,1,2
300,9786124858567,1,5
300,9786124858574,1,7
300,9786124858581,1,6
300,9786124858598,1,4
300,9786124858628,1,3
300,9786124858635,1,3
300,9786124858642,1,4
300,9786124858659,1,7
300,9786124858666,1,14
300,9786124858673,1,2
300,9786124858680,1,11
300,9786124858703,1,3
300,9786124858727,1,3
300,9786124858734,1,7
300,9786124858741,1,20
300,9786124858758,1,23
300,9786124859120,1,4
300,9786124862106,1,4
300,9786124864001,1,1
300,9786124864025,1,1
300,9786124864032,1,3
300,9786124864049,1,3
300,9786124864070,1,4
300,9786124864087,1,2
300,9786124864308,1,2
300,9786124865312,1,4
300,9786124865329,1,3
300,9786124866814,1,6
300,9786124866821,1,5
300,9786124866838,1,5
300,9786124871139,1,12
300,9786124871207,1,2
300,9786124871214,1,4
300,9786124875212,1,7
300,9786124878008,1,24
300,9786124878046,1,14
300,9786124878053,1,3
300,9786124878060,1,3
300,9786124883200,1,2
300,9786124883712,1,2
300,9786124883729,1,6
300,9786124883736,1,20
300,9786124883743,1,2
300,9786124883750,1,17
300,9786124883767,1,4
300,9786124883774,1,2
300,9786124883798,1,7
300,9786124885181,1,5
300,9786124887316,1,2
300,9786124888205,1,22
300,9786124888212,1,10
300,9786124888229,1,1
300,9786124888236,1,8
300,9786124888250,1,7
300,9786124888281,1,7
300,9786124889509,1,3
300,9786124889516,1,3
300,9786124889523,1,4
300,9786124890512,1,12
300,9786124890529,1,18
300,9786124894411,1,4
300,9786124894428,1,8
300,9786124894435,1,8
300,9786124894442,1,8
300,9786124894459,1,16
300,9786124894466,1,3
300,9786124894473,1,6
300,9786124894480,1,4
300,9786124894497,1,4
300,9786124896507,1,4
300,9786124896606,1,35
300,9786124896613,1,22
300,9786124897108,1,7
300,9786124897801,1,20
300,9786124897818,1,4
300,9786124897825,1,5
300,9786124897832,1,2
300,9786124904004,1,19
300,9786124910104,1,4
300,9786124910111,1,5
300,9786124910128,1,15
300,9786124911804,1,17
300,9786125020017,1,2
300,9786125020024,1,3
300,9786125020048,1,1
300,9786125020055,1,9
300,9786125020062,1,5
300,9786125020079,1,4
300,9786125020123,1,1
300,9786125020178,1,10
300,9786125020208,1,3
300,9786125020253,1,7
300,9786125020277,1,13
300,9786125020321,1,17
300,9786125020345,1,13
300,9786125020413,1,13
300,9786125020444,1,7
300,9786125020468,1,19
300,9786125020482,1,21
300,9786125027009,1,6
300,9786125027061,1,1
300,9786125027115,1,7
300,9786125027122,1,6
300,9786125027139,1,13
300,9786125027184,1,21
300,9786125027269,1,2
300,9786125030054,1,3
300,9786125030061,1,3
300,9786125030108,1,2
300,9786125030122,1,2
300,9786125030139,1,2
300,9786125030146,1,2
300,9786125036025,1,2
300,9786125036162,1,6
300,9786125037022,1,4
300,9786125037053,1,14
300,9786125037107,1,4
300,9786125037145,1,9
300,9786125037169,1,7
300,9786125038012,1,1
300,9786125038135,1,5
300,9786125044044,1,6
300,9786125044099,1,4
300,9786125044105,1,4
300,9786125044150,1,1
300,9786125044167,1,4
300,9786125044181,1,2
300,9786125044204,1,1
300,9786125051028,1,12
300,9786125051035,1,11
300,9786125051042,1,4
300,9786125051059,1,8
300,9786125051158,1,1
300,9786125054012,0,0
300,9786125054043,1,4
300,9786125054050,1,7
300,9786125054067,1,2
300,9786125054104,1,2
300,9786125054111,1,4
300,9786125054128,1,1
300,9786125054135,1,6
300,9786125054142,1,5
300,9786125054159,1,12
300,9786125054173,1,1
300,9786125054180,1,2
300,9786125054197,1,2
300,9786125054203,1,3
300,9786125054210,1,11
300,9786125054227,1,4
300,9786125054234,1,22
300,9786125054241,1,2
300,9786125054258,1,5
300,9786125054265,1,10
300,9786125054272,1,6
300,9786125054289,1,3
300,9786125054296,1,8
300,9786125054319,1,6
300,9786125054326,1,3
300,9786125054340,1,32
300,9786125054357,1,7
300,9786125059031,1,4
300,9786125059055,1,2
300,9786125060006,1,14
300,9786125060013,1,6
300,9786125060068,1,34
300,9786125060099,1,8
300,9786125060129,1,2
300,9786125060136,1,8
300,9786125060143,1,18
300,9786125060150,1,25
300,9786125060167,1,13
300,9786125060174,1,10
300,9786125060204,1,4
300,9786125060471,1,7
300,9786125060518,1,2
300,9786125068019,1,8
300,9786125068040,1,21
300,9786125080004,1,3
300,9786125080035,1,3
300,9786125083012,1,1
300,9786125083029,1,1
300,9786125083043,1,3
300,9786125083050,1,4
300,9786280000114,1,1
300,9786280000138,1,3
300,9786280000152,1,1
300,9786280000176,1,3
300,9786280000213,1,4
300,9786280000237,1,3
300,9786280000244,1,3
300,9786280000251,1,1
300,9786280000336,1,1
300,9786280000480,1,2
300,9786280000497,1,5
300,9786280000527,1,3
300,9786280000770,1,5
300,9786280001098,1,1
300,9786280001104,1,3
300,9786280001197,1,3
300,9786280001234,1,20
300,9786280001289,1,1
300,9786280001319,1,1
300,9786280001340,1,3
300,9786280001616,1,2
300,9786280001630,1,5
300,9786280001661,1,2
300,9786280002286,1,1
300,9786280002293,1,2
300,9786280002309,1,1
300,9786280002316,1,11
300,9786280002323,1,2
300,9786280002446,1,4
300,9786280002453,1,2
300,9786280002460,1,3
300,9786280002651,1,1
300,9786280002781,1,8
