source_code,sku,status,quantity
601,9786124221101,1,1
601,9786124221163,1,1
601,9786124221194,1,1
601,9786124221248,1,1
601,9786124221415,1,1
601,9786124221422,1,1
601,9786124221521,1,1
601,9786124230042,1,1
601,9786124230158,1,1
601,9786124230455,1,1
601,9786124230561,1,1
601,9786124230738,1,1
601,9786124230905,1,1
601,9786124230950,1,1
601,9786124234316,1,1
601,9786124234330,1,1
601,9786124244216,1,1
601,9786124244254,1,1
601,9786124244513,1,1
601,9786124244766,1,1
601,9786124246050,1,1
601,9786124247002,1,1
601,9786124249167,1,1
601,9786124249174,1,1
601,9786124249303,1,1
601,9786124249358,1,1
601,9786124253027,1,1
601,9786124253034,1,1
601,9786124253133,1,1
601,9786124258008,1,1
601,9786124259036,1,1
601,9786124262111,1,1
601,9786124262166,1,1
601,9786124262418,1,1
601,9786124262739,1,1
601,9786124262869,1,1
601,9786124262920,1,1
601,9786124266348,1,1
601,9786124269004,1,1
601,9786124269059,1,1
601,9786124269080,1,1
601,9786124271069,1,1
601,9786124271212,1,1
601,9786124271632,1,1
601,9786124272370,1,1
601,9786124275111,1,1
601,9786124275203,1,1
601,9786124277023,1,1
601,9786124290107,1,1
601,9786124290206,1,1
601,9786124290572,1,1
601,9786124300080,1,1
601,9786124305078,1,1
601,9786124305252,1,1
601,9786124307027,1,1
601,9786124327056,1,1
601,9786124327063,1,1
601,9786124327124,1,1
601,9786124336041,1,1
601,9786124336133,1,1
601,9786124342066,1,1
601,9786124342080,1,1
601,9786124342226,1,1
601,9786124342240,1,1
601,9786124342257,1,1
601,9786124346224,1,1
601,9786124346361,1,1
601,9786124346583,1,1
601,9786124346620,1,1
601,9786124346767,1,1
601,9786124346859,1,1
601,9786124346897,1,1
601,9786124349874,1,1
601,9786124350085,1,1
601,9786124350245,1,1
601,9786124360138,1,1
601,9786124360435,1,1
601,9786124363061,1,1
601,9786124363115,1,1
601,9786124363177,1,1
601,9786124367069,1,1
601,9786124367557,1,1
601,9786124379000,1,1
601,9786124379031,1,1
601,9786124379109,1,1
601,9786124380501,1,1
601,9786124395413,1,1
601,9786124398018,1,1
601,9786124398056,1,1
601,9786124404122,1,1
601,9786124406003,1,1
601,9786124406058,1,1
601,9786124416019,1,1
601,9786124416064,1,1
601,9786124416101,1,1
601,9786124419355,1,1
601,9786124419409,1,1
601,9786124419737,1,1
601,9786124419744,1,1
601,9786124419751,1,1
601,9786124419768,1,1
601,9786124419836,1,1
601,9786124420160,1,1
601,9786124420290,1,1
601,9786124420306,1,1
601,9786124420450,1,1
601,9786124420467,1,1
601,9786124420481,1,1
601,9786124420498,1,1
601,9786124420542,1,1
601,9786124420641,1,1
601,9786124424199,1,1
601,9786124424366,1,1
601,9786124426056,1,1
601,9786124426285,1,1
601,9786124431210,1,1
601,9786124431258,1,1
601,9786124431500,1,1
601,9786124431517,1,1
601,9786124431586,1,1
601,9786124431753,1,1
601,9786124449017,1,1
601,9786124449123,1,1
601,9786124450006,1,1
601,9786124463020,1,1
601,9786124463204,1,1
601,9786124467127,1,1
601,9786124467325,1,1
601,9786124467455,1,1
601,9786124512629,1,1
601,9786124516436,1,1
601,9786124521164,1,1
601,9786124553165,1,1
601,9786124556937,1,1
601,9786124563065,1,1
601,9786124565847,1,1
601,9786124566028,1,1
601,9786124566905,1,1
601,9786124574122,1,1
601,9786124578755,1,1
601,9786124579110,1,1
601,9786124579233,1,1
601,9786124579318,1,1
601,9786124579684,1,1
601,9786124582301,1,1
601,9786124583797,1,1
601,9786124586507,1,1
601,9786124588761,1,1
601,9786124590122,1,1
601,9786124590429,1,1
601,9786124590436,1,1
601,9786124590849,1,1
601,9786124593383,1,1
601,9786124603150,1,1
601,9786124605666,1,1
601,9786124607967,1,1
601,9786124607998,1,1
601,9786124608513,1,1
601,9786124608834,1,1
601,9786124622243,1,1
601,9786124622250,1,1
601,9786124622298,1,1
601,9786124623356,1,1
601,978-612-46307-0-5,1,1
601,9786124630781,1,1
601,9786124632143,1,1
601,9786124632167,1,1
601,9786124632549,1,1
601,9786124632730,1,1
601,9786124635427,1,1
601,9786124639333,1,1
601,9786124643217,1,1
601,9786124643224,1,1
601,9786124646041,1,1
601,9786124646065,1,1
601,9786124646676,1,1
601,9786124655951,1,1
601,9786124655982,1,1
601,9786124661044,1,1
601,9786124662447,1,1
601,9786124669903,1,1
601,9786124669989,1,1
601,9786124670107,1,1
601,9786124670121,1,1
601,9786124670145,1,1
601,9786124670169,1,1
601,9786124670190,1,1
601,9786124673511,1,1
601,9786124675270,1,1
601,9786124675294,1,1
601,9786124675409,1,1
601,9786124679544,1,1
601,9786124682544,1,1
601,9786124682582,1,1
601,9786124685736,1,1
601,9786124690112,1,1
601,9786124690129,1,1
601,9786124690938,1,1
601,9786124690983,1,1
601,9786124698101,1,1
601,9786124698699,1,1
601,9786124698712,1,1
601,9786124699870,1,1
601,9786124710537,1,1
601,9786124711657,1,1
601,9786124715457,1,1
601,9786124719066,1,1
601,9786124719240,1,1
601,9786124720208,1,1
601,9786124720598,1,1
601,9786124723346,1,1
601,9786124729621,1,1
601,9786124729690,1,1
601,9786124734601,1,1
601,9786124736506,1,1
601,9786124738005,1,1
601,9786124740602,1,1
601,9786124740923,1,1
601,9786124747519,1,1
601,9786124747540,1,1
601,9786124747991,1,1
601,9786124748820,1,1
601,978-612-47491-1-7,1,1
601,9786124753046,1,1
601,978-612-47567-0-2,1,1
601,9786124758270,1,1
601,9786124760211,1,1
601,9786124761607,1,1
601,9786124772498,1,1
601,9786124777301,1,1
601,9786124777318,1,1
601,9786124778605,1,1
601,9786124779657,1,1
601,9786124780097,1,1
601,9786124781100,1,1
601,9786124781223,1,1
601,9786124781254,1,1
601,9786124781704,1,1
601,9786124781964,1,1
601,9786124781995,1,1
601,9786124788680,1,1
601,9786124791451,1,1
601,9786124791482,1,1
601,9786124791499,1,1
601,9786124791932,1,1
601,9786124803512,1,1
601,9786124804007,1,1
601,9786124805615,1,1
601,9786124805639,1,1
601,9786124806308,1,1
601,9786124807220,1,1
601,9786124807251,1,1
601,9786124807268,1,1
601,9786124815041,1,1
601,9786124815072,1,1
601,9786124818837,1,1
601,9786124868702,1,1
601,9786124871122,1,1
601,9786124890307,1,1
601,9786125020352,1,1
601,9786125038166,1,1
601,9786125044112,1,1
601,9786126979963,1,1
601,9786184234257,1,1
601,9786280000244,1,1
601,9786280001081,1,1
601,9786280004853,1,1
601,9786287568303,1,1
601,9786287575011,1,1
601,9787119111698,1,1
601,9787119124797,1,1
601,9787773231046,1,1
601,9788000064208,1,1
601,9788401019098,1,1
601,9788401019814,1,1
601,9788401020414,1,1
601,9788401021190,1,1
601,9788401022975,1,1
601,9788401024801,1,1
601,9788401335136,1,1
601,9788403508293,1,1
601,9788403509412,1,1
601,9788403509665,1,1
601,9788408007562,1,1
601,9788408013877,1,1
601,9788408067436,1,1
601,9788408083788,1,1
601,9788408090212,1,1
601,9788408095996,1,1
601,9788408104322,1,1
601,9788408114147,1,1
601,9788408121596,1,1
601,9788408121657,1,1
601,9788408124535,1,1
601,9788408130505,1,1
601,9788408131489,1,1
601,9788408137498,1,1
601,9788408139232,1,1
601,9788408149323,1,1
601,9788408149347,1,1
601,9788408153795,1,1
601,9788408153962,1,1
601,9788408154532,1,1
601,9788408159988,1,1
601,9788408159995,1,1
601,9788408160366,1,1
601,9788408160526,1,1
601,9788408162728,1,1
601,9788408163343,1,1
601,9788408163374,1,1
601,9788408165545,1,1
601,9788408166146,1,1
601,9788408167785,1,1
601,9788408170525,1,1
601,9788408171607,1,1
601,9788408171744,1,1
601,9788408173236,1,1
601,9788408173342,1,1
601,9788408175506,1,1
601,9788408180517,1,1
601,9788408182559,1,1
601,9788408184003,1,1
601,9788408186977,1,1
601,9788408187912,1,1
601,9788408188285,1,1
601,9788408190288,1,1
601,9788408190783,1,1
601,9788408193357,1,1
601,9788408194231,1,1
601,9788408194248,1,1
601,9788408195191,1,1
601,9788408201304,1,1
601,9788408202233,1,1
601,9788408203209,1,1
601,9788408204480,1,1
601,9788408204794,1,1
601,9788408205548,1,1
601,9788408206743,1,1
601,9788408209225,1,1
601,9788408209324,1,1
601,9788408209591,1,1
601,9788408210849,1,1
601,9788408212850,1,1
601,9788408214373,1,1
601,9788408215042,1,1
601,9788408215349,1,1
601,9788408221876,1,1
601,9788408223320,1,1
601,9788408233053,1,1
601,9788408234203,1,1
601,9788408254591,1,1
601,9788411012959,1,1
601,9788411013529,1,1
601,9788411013574,1,1
601,9788411014274,1,1
601,9788411014328,1,1
601,9788411014359,1,1
601,9788411015226,1,1
601,9788411016421,1,1
601,9788411016858,1,1
601,9788411016896,1,1
601,9788411017077,1,1
601,9788411019101,1,1
601,9788411019248,1,1
601,9788411019996,1,1
601,9788411152976,1,1
601,9788411155670,1,1
601,9788411281690,1,1
601,9788412000832,1,1
601,9788412004359,1,1
601,9788412030402,1,1
601,9788412030433,1,1
601,9788412030440,1,1
601,9788412056013,1,1
601,9788412061123,1,1
601,9788412067507,1,1
601,9788412073874,1,1
601,9788412078855,1,1
601,9788412079029,1,1
601,9788412079814,1,1
601,9788412079869,1,1
601,9788412079876,1,1
601,9788412079883,1,1
601,9788412081237,1,1
601,9788412081251,1,1
601,9788412099225,1,1
601,9788412105322,1,1
601,9788412135527,1,1
601,9788412136609,1,1
601,9788412136623,1,1
601,9788412152173,1,1
601,9788412152180,1,1
601,9788412163032,1,1
601,9788412199062,1,1
601,9788412221251,1,1
601,9788412221336,1,1
601,9788412225259,1,1
601,97884122272208,1,1
601,9788412229363,1,1
601,9788412231106,1,1
601,9788412231120,1,1
601,9788412231168,1,1
601,9788412231175,1,1
601,9788412270563,1,1
601,9788412274523,1,1
601,9788412280036,1,1
601,9788412280043,1,1
601,9788412280050,1,1
601,9788412280067,1,1
601,9788412280081,1,1
601,9788412295566,1,1
601,9788412314304,1,1
601,9788412314366,1,1
601,9788412323924,1,1
601,9788412323931,1,1
601,9788412328585,1,1
601,9788412340006,1,1
601,9788412340044,1,1
601,9788412340068,1,1
601,9788412340082,1,1
601,9788412351491,1,1
601,9788412365511,1,1
601,9788412381726,1,1
601,9788412390223,1,1
601,9788412390247,1,1
601,9788412402445,1,1
601,9788412448863,1,1
601,9788412448887,1,1
601,9788412448894,1,1
601,9788412457810,1,1
601,9788412457889,1,1
601,9788412457957,1,1
601,9788412457964,1,1
601,9788412457971,1,1
601,9788412470734,1,1
601,9788412470741,1,1
601,9788412470765,1,1
601,9788412471601,1,1
601,9788412471625,1,1
601,9788412471649,1,1
601,9788412471670,1,1
601,9788412471687,1,1
601,9788412478792,1,1
601,9788412497793,1,1
601,9788412533606,1,1
601,9788412533613,1,1
601,9788412533620,1,1
601,9788412533637,1,1
601,9788412533644,1,1
601,9788412533651,1,1
601,9788413040370,1,1
601,9788413049250,1,1
601,9788413052335,1,1
601,9788413052540,1,1
601,9788413140025,1,1
601,9788413140872,1,1
601,9788413141510,1,1
601,9788413172699,1,1
601,9788413287966,1,1
601,9788413289328,1,1
601,9788413340135,1,1
601,9788413340609,1,1
601,9788413340647,1,1
601,9788413340685,1,1
601,9788413340821,1,1
601,9788413340838,1,1
601,9788413340968,1,1
601,9788413340975,1,1
601,9788413340982,1,1
601,9788413341224,1,1
601,9788413341262,1,1
601,9788413341279,1,1
601,9788413341774,1,1
601,9788413341866,1,1
601,9788413342344,1,1
601,9788413342405,1,1
601,9788413343020,1,1
601,9788413343440,1,1
601,9788413343464,1,1
601,9788413343679,1,1
601,9788413344041,1,1
601,9788413344218,1,1
601,9788413344270,1,1
601,9788413344799,1,1
601,9788413345154,1,1
601,9788413345185,1,1
601,9788413345314,1,1
601,9788413345406,1,1
601,9788413345574,1,1
601,9788413345581,1,1
601,9788413345642,1,1
601,9788413345734,1,1
601,9788413345970,1,1
601,9788413347059,1,1
601,9788413347189,1,1
601,9788413347264,1,1
601,9788413347684,1,1
601,9788413347783,1,1
601,9788413347936,1,1
601,9788413348537,1,1
601,9788413348544,1,1
601,9788413348629,1,1
601,9788413348858,1,1
601,9788413349374,1,1
601,9788413349701,1,1
601,9788413390017,1,1
601,9788413390031,1,1
601,9788413390130,1,1
601,9788413390192,1,1
601,9788413390321,1,1
601,9788413390758,1,1
601,9788413410265,1,1
601,9788413410906,1,1
601,9788413410913,1,1
601,9788413411996,1,1
601,9788413415116,1,1
601,9788413430072,1,1
601,9788413430096,1,1
601,9788413430232,1,1
601,9788413430317,1,1
601,9788413430386,1,1
601,9788413430409,1,1
601,9788413430447,1,1
601,9788413520070,1,1
601,9788413521244,1,1
601,9788413521367,1,1
601,9788413521657,1,1
601,9788413521671,1,1
601,9788413521893,1,1
601,9788413522401,1,1
601,9788413522982,1,1
601,9788413523002,1,1
601,9788413523019,1,1
601,9788413523491,1,1
601,9788413523569,1,1
601,9788413523620,1,1
601,9788413523668,1,1
601,9788413523958,1,1
601,9788413523989,1,1
601,9788413523996,1,1
601,9788413620329,1,1
601,9788413620435,1,1
601,9788413620695,1,1
601,9788413620718,1,1
601,9788413620756,1,1
601,9788413621302,1,1
601,9788413621333,1,1
601,9788413621388,1,1
601,9788413621500,1,1
601,9788413621654,1,1
601,9788413621753,1,1
