source_code,sku,status,quantity
400,9788425359613,1,4
400,9788425360299,1,6
400,9788425360503,1,6
400,9788425361524,1,11
400,9788425428333,1,1
400,9788425432026,1,9
400,9788425439537,1,1
400,9788425442865,1,1
400,9788425447242,1,1
400,9788425521454,1,1
400,9788426355058,1,1
400,9788426361240,1,1
400,9788426364579,1,1
400,9788426376862,1,1
400,9788426387004,1,2
400,9788426403346,1,2
400,9788426403377,1,1
400,9788426403384,1,4
400,9788426406286,1,1
400,9788426407030,1,1
400,9788426407795,1,1
400,9788426407924,1,1
400,9788426408402,1,1
400,9788426409089,1,4
400,9788426409522,1,3
400,9788426409690,1,7
400,9788426410344,1,2
400,9788426410733,1,3
400,9788426411112,1,5
400,9788426411402,1,1
400,9788426415240,1,3
400,9788426418104,1,3
400,9788426420701,1,1
400,9788426423474,1,1
400,9788426451590,1,1
400,9788426481207,1,5
400,9788426481214,1,2
400,9788426488916,1,2
400,9788427204164,1,7
400,9788427208742,1,8
400,9788427209442,1,3
400,9788427209459,1,3
400,9788427209718,1,7
400,9788427209824,1,25
400,9788427209848,1,1
400,9788427210844,1,4
400,9788427211261,1,2
400,9788427212572,1,1
400,9788427212589,1,2
400,9788427213098,1,4
400,9788427213128,1,3
400,9788427213418,1,8
400,9788427216211,1,3
400,9788427219540,1,5
400,9788427222854,1,1
400,9788427223615,1,2
400,9788427224872,1,3
400,9788427299870,1,4
400,9788427299887,1,10
400,9788427299894,1,8
400,9788428552080,1,1
400,9788430556977,1,1
400,9788430600939,1,3
400,9788430604616,1,2
400,9788430617296,1,3
400,9788430622030,1,6
400,9788430623310,1,2
400,9788430624348,1,1
400,9788430624416,1,2
400,9788430624638,1,4
400,9788430624751,1,1
400,9788430624843,1,1
400,9788430976010,1,2
400,9788431551933,1,1
400,9788432200397,1,4
400,9788432238727,1,2
400,9788432316272,1,1
400,9788432320002,1,1
400,9788433902344,1,3
400,9788433902610,1,3
400,9788433902665,1,2
400,9788433916365,1,2
400,9788433959577,1,3
400,9788433960047,1,2
400,9788433960061,1,1
400,9788433964397,1,3
400,9788433980540,1,1
400,9788433980601,1,3
400,9788433980663,1,3
400,9788433980786,1,1
400,9788433998385,1,3
400,9788433998842,1,2
400,9788433999122,1,5
400,9788433999153,1,2
400,9788434413528,1,2
400,9788434433281,1,1
400,9788434433298,1,3
400,9788434433496,1,4
400,9788434434776,1,1
400,9788435017923,1,1
400,9788435018838,1,1
400,9788435018852,1,1
400,9788435019644,1,3
400,9788435021753,1,1
400,9788435021791,1,1
400,9788435021975,1,1
400,9788436841459,1,1
400,9788436844405,1,2
400,9788436844627,1,3
400,9788436845884,1,3
400,9788437600246,0,0
400,9788439726739,1,1
400,9788439730484,1,8
400,9788439732433,1,2
400,9788439732471,1,22
400,9788439734888,1,3
400,9788439735762,1,2
400,9788439736851,1,2
400,9788439737322,1,3
400,9788439737797,1,1
400,9788439738015,1,1
400,9788439738282,1,2
400,9788439738343,1,2
400,9788439738411,1,6
400,9788439738756,1,1
400,9788439739012,1,1
400,9788439739173,1,1
400,9788439739210,1,2
400,9788439739395,1,2
400,9788439739449,1,1
400,9788439739470,1,1
400,9788439739616,1,2
400,9788439739654,1,2
400,9788439739753,1,1
400,9788439739845,1,4
400,9788439741008,1,4
400,9788441541023,0,0
400,9788441541078,1,1
400,9788441541276,1,1
400,9788441541313,0,0
400,9788441541429,1,2
400,9788441541658,1,2
400,9788441541979,1,1
400,9788441542334,1,1
400,9788441542402,1,1
400,9788441542662,1,1
400,9788441542716,1,1
400,9788441543393,1,2
400,9788441543454,1,1
400,9788441543898,1,1
400,9788441544178,1,3
400,9788441545441,1,3
400,9788441545540,1,2
400,9788445000199,1,1
400,9788445005576,1,2
400,9788445005903,1,1
400,9788445005934,1,2
400,9788445006023,1,6
400,9788445006030,1,5
400,9788445006108,1,2
400,9788445006498,1,1
400,9788445006504,1,2
400,9788445007013,1,4
400,9788445007020,1,3
400,9788445007037,1,3
400,9788445007044,1,5
400,9788445007051,1,1
400,9788445007310,1,1
400,9788445007327,1,1
400,9788445007341,1,2
400,9788445007402,1,4
400,9788445007419,1,1
400,9788445007426,1,3
400,9788445007662,1,2
400,9788445007709,1,3
400,9788445008546,1,1
400,9788445008614,1,5
400,9788445008645,1,2
400,9788445008652,1,2
400,9788445009413,1,2
400,9788445009598,1,3
400,9788445009604,1,1
400,9788445009673,1,1
400,9788445009765,1,2
400,9788445009789,1,1
400,9788445009826,1,1
400,9788445009888,1,1
400,9788445009918,1,1
400,9788445010006,1,2
400,9788445010037,1,4
400,9788445010044,1,1
400,9788445010051,1,2
400,9788445010235,1,1
400,9788445011119,1,4
400,9788445011829,1,6
400,9788445011843,1,5
400,9788445012482,1,1
400,9788445012789,1,3
400,9788445012802,1,8
400,9788445013137,1,3
400,9788445013144,1,4
